contig_1_pilon	contig_2_pilon	98.678	5446	56	13	4599756	4605191	6327961	6333400	0.0	9644
contig_1_pilon	contig_2_pilon	98.696	5443	49	19	4599760	4605192	8123005	8128435	0.0	9638
contig_1_pilon	contig_2_pilon	98.660	5446	56	14	5173611	5179050	5754103	5759537	0.0	9636
contig_1_pilon	contig_2_pilon	98.018	5500	84	22	5173611	5179097	4017204	4011717	0.0	9529
contig_1_pilon	contig_2_pilon	98.018	5500	84	23	2903875	2909362	6333447	6327961	0.0	9529
contig_1_pilon	contig_2_pilon	99.317	5270	30	6	5173611	5178877	7318254	7323520	0.0	9527
contig_1_pilon	contig_2_pilon	99.279	5270	32	6	6163896	6169162	6327961	6333227	0.0	9516
contig_1_pilon	contig_2_pilon	98.046	5477	85	20	1022280	1027744	4011712	4017178	0.0	9502
contig_1_pilon	contig_2_pilon	97.938	5481	89	22	2903870	2909339	8128487	8123020	0.0	9474
contig_1_pilon	contig_2_pilon	98.385	5388	63	19	1516739	1522112	7323520	7318143	0.0	9446
contig_1_pilon	contig_2_pilon	98.348	5389	63	20	6163785	6169162	2585965	2580592	0.0	9435
contig_1_pilon	contig_2_pilon	98.329	5387	68	19	4599645	4605018	7318143	7323520	0.0	9430
contig_1_pilon	contig_2_pilon	98.274	5387	70	20	6163785	6169162	5753992	5759364	0.0	9411
contig_1_pilon	contig_2_pilon	98.288	5373	69	20	3870265	3875623	7318157	7323520	0.0	9391
contig_1_pilon	contig_2_pilon	98.251	5373	71	20	6163799	6169162	5001085	5006443	0.0	9380
contig_1_pilon	contig_2_pilon	98.145	5392	73	24	2904095	2909473	7323520	7318143	0.0	9378
contig_1_pilon	contig_2_pilon	98.108	5392	75	24	6163785	6169162	4017315	4011937	0.0	9367
contig_1_pilon	contig_2_pilon	98.287	5255	66	20	6163919	6169162	8123020	8128261	0.0	9184
contig_1_pilon	contig_2_pilon	98.269	5257	63	24	1022506	1027747	7323520	7318277	0.0	9178
contig_1_pilon	contig_2_pilon	100.000	2388	0	0	342218	344605	1471761	1474148	0.0	4410
contig_1_pilon	contig_2_pilon	99.401	1835	7	4	2359823	2361656	409430	407599	0.0	3325
contig_1_pilon	contig_2_pilon	99.238	1838	8	5	2359813	2361645	5702187	5704023	0.0	3312
contig_1_pilon	contig_2_pilon	99.452	1824	7	3	2359823	2361644	1022024	1023846	0.0	3310
contig_1_pilon	contig_2_pilon	99.397	1825	6	5	4547852	4549675	409430	407610	0.0	3304
contig_1_pilon	contig_2_pilon	99.184	1838	8	6	4547840	4549676	3423664	3425495	0.0	3304
contig_1_pilon	contig_2_pilon	99.343	1827	5	7	4547852	4549675	1022024	1023846	0.0	3301
contig_1_pilon	contig_2_pilon	78.717	4849	901	105	760673	765459	8380141	8375362	0.0	3116
contig_1_pilon	contig_2_pilon	78.717	4849	901	105	770626	775405	8390094	8385308	0.0	3116
contig_1_pilon	contig_2_pilon	97.112	1766	51	0	543062	544827	1894097	1892332	0.0	2979
contig_1_pilon	contig_2_pilon	75.346	6210	1190	272	3052488	3058539	4155739	4161765	0.0	2671
contig_1_pilon	contig_2_pilon	75.378	6218	1174	284	3047896	3053922	4160331	4166382	0.0	2671
contig_1_pilon	contig_2_pilon	88.807	1894	189	18	3678173	3680056	4804323	4806203	0.0	2302
contig_1_pilon	contig_2_pilon	88.807	1894	189	18	3673502	3675382	4808994	4810877	0.0	2302
contig_1_pilon	contig_2_pilon	99.367	1264	8	0	2055191	2056454	9085297	9084034	0.0	2290
contig_1_pilon	contig_2_pilon	80.840	2975	498	58	2333638	2336575	3388793	3391732	0.0	2270
contig_1_pilon	contig_2_pilon	80.860	2978	492	64	2324942	2327881	3397489	3400426	0.0	2270
contig_1_pilon	contig_2_pilon	75.138	5064	1064	166	760494	765443	856295	851313	0.0	2196
contig_1_pilon	contig_2_pilon	75.163	5069	1054	174	322771	327753	8385324	8390273	0.0	2196
contig_1_pilon	contig_2_pilon	74.228	5929	1139	305	3063205	3068985	4154039	4159726	0.0	2124
contig_1_pilon	contig_2_pilon	74.228	5929	1139	303	3046196	3051883	4171048	4176828	0.0	2124
contig_1_pilon	contig_2_pilon	98.733	1184	15	0	6970225	6971408	1975140	1976323	0.0	2104
contig_1_pilon	contig_2_pilon	74.887	5073	1045	184	760493	765434	613206	608232	0.0	2098
contig_1_pilon	contig_2_pilon	74.892	5074	1043	184	79691	84665	8385333	8390274	0.0	2098
contig_1_pilon	contig_2_pilon	98.940	1132	12	0	3357443	3358574	879470	878339	0.0	2025
contig_1_pilon	contig_2_pilon	86.174	1895	224	29	319581	321469	4967316	4965454	0.0	2013
contig_1_pilon	contig_2_pilon	86.129	1896	223	30	3834634	3836496	850011	848123	0.0	2008
contig_1_pilon	contig_2_pilon	89.249	1572	159	10	5721275	5722841	6565972	6567538	0.0	1958
contig_1_pilon	contig_2_pilon	89.249	1572	159	10	5411621	5413187	6875609	6877175	0.0	1958
contig_1_pilon	contig_2_pilon	88.187	1583	183	4	5721274	5722854	4293030	4291450	0.0	1884
contig_1_pilon	contig_2_pilon	88.261	1576	183	2	3183611	3185185	6877182	6875608	0.0	1884
contig_1_pilon	contig_2_pilon	76.168	3852	687	173	3073968	3077723	4177191	4180907	0.0	1814
contig_1_pilon	contig_2_pilon	76.187	3855	681	176	3069348	3073064	4181811	4185566	0.0	1814
contig_1_pilon	contig_2_pilon	78.451	2840	534	69	6808380	6811177	7960415	7963218	0.0	1783
contig_1_pilon	contig_2_pilon	78.443	2839	536	68	6806057	6808860	7962738	7965535	0.0	1783
contig_1_pilon	contig_2_pilon	86.929	1576	192	14	5411617	5413185	4293033	4291465	0.0	1757
contig_1_pilon	contig_2_pilon	86.921	1575	194	12	3183620	3185188	6567536	6565968	0.0	1757
contig_1_pilon	contig_2_pilon	75.790	3606	694	133	770633	774137	856109	852582	0.0	1657
contig_1_pilon	contig_2_pilon	75.817	3610	686	141	324040	327567	8376630	8380134	0.0	1657
contig_1_pilon	contig_2_pilon	84.254	1683	239	18	3726992	3728653	9307775	9306098	0.0	1616
contig_1_pilon	contig_2_pilon	75.326	3607	709	135	770633	774137	613019	609492	0.0	1563
contig_1_pilon	contig_2_pilon	75.353	3611	701	142	80951	84478	8376630	8380134	0.0	1563
contig_1_pilon	contig_2_pilon	100.000	845	0	0	342271	343115	823882	824726	0.0	1561
contig_1_pilon	contig_2_pilon	100.000	845	0	0	295340	296184	1471814	1472658	0.0	1561
contig_1_pilon	contig_2_pilon	99.882	845	0	1	295340	296184	870813	871656	0.0	1554
contig_1_pilon	contig_2_pilon	92.351	1072	72	6	339159	340228	9328315	9327252	0.0	1517
contig_1_pilon	contig_2_pilon	77.738	2538	485	70	1509565	1512062	2573142	2575639	0.0	1483
contig_1_pilon	contig_2_pilon	77.747	2539	483	72	1509289	1511786	2573418	2575915	0.0	1483
contig_1_pilon	contig_2_pilon	83.683	1575	241	13	6235793	6237359	6567538	6565972	0.0	1471
contig_1_pilon	contig_2_pilon	83.758	1570	237	15	5411627	5413187	7391711	7390151	0.0	1471
contig_1_pilon	contig_2_pilon	87.089	1309	151	11	517190	518481	4095824	4094517	0.0	1465
contig_1_pilon	contig_2_pilon	87.089	1309	151	11	2986671	2987978	8632286	8633577	0.0	1465
contig_1_pilon	contig_2_pilon	87.229	1292	143	14	340303	341586	9325729	9324452	0.0	1452
contig_1_pilon	contig_2_pilon	83.197	1589	253	12	6235793	6237374	6877175	6875594	0.0	1443
contig_1_pilon	contig_2_pilon	83.208	1590	251	14	5721260	5722841	7391732	7390151	0.0	1443
contig_1_pilon	contig_2_pilon	82.541	1598	260	15	6235785	6237373	4291455	4293042	0.0	1387
contig_1_pilon	contig_2_pilon	82.541	1598	260	15	3183610	3185197	7390143	7391731	0.0	1387
contig_1_pilon	contig_2_pilon	78.661	2151	397	48	3709536	3711660	4430623	4432737	0.0	1373
contig_1_pilon	contig_2_pilon	78.631	2148	403	43	3322776	3324890	4840357	4842481	0.0	1373
contig_1_pilon	contig_2_pilon	86.092	1287	163	16	2040200	2041479	3099669	3100946	0.0	1371
contig_1_pilon	contig_2_pilon	86.092	1287	163	16	2035818	2037095	3104051	3105330	0.0	1371
contig_1_pilon	contig_2_pilon	92.624	949	59	10	1368301	1369243	9177308	9176365	0.0	1354
contig_1_pilon	contig_2_pilon	85.349	1290	177	11	3508217	3509500	673202	671919	0.0	1325
contig_1_pilon	contig_2_pilon	85.349	1290	177	11	143378	144661	4640323	4639040	0.0	1325
contig_1_pilon	contig_2_pilon	88.440	1090	117	8	1582979	1584062	1391361	1392447	0.0	1306
contig_1_pilon	contig_2_pilon	80.343	1750	307	28	6953093	6954828	1391131	1389405	0.0	1291
contig_1_pilon	contig_2_pilon	79.404	1845	364	16	1509123	1510959	124650	122814	0.0	1288
contig_1_pilon	contig_2_pilon	76.873	2296	437	65	4921273	4923536	3218985	3216752	0.0	1212
contig_1_pilon	contig_2_pilon	76.883	2297	435	64	2152901	2155134	6077882	6075619	0.0	1212
contig_1_pilon	contig_2_pilon	77.975	2025	358	69	2034204	2036199	3094860	3096825	0.0	1188
contig_1_pilon	contig_2_pilon	77.986	2026	356	68	2031009	2032974	3098055	3100050	0.0	1188
contig_1_pilon	contig_2_pilon	82.400	1375	226	13	4294823	4296186	4024193	4022824	0.0	1184
contig_1_pilon	contig_2_pilon	82.434	1372	225	13	2914985	2916351	5450529	5449169	0.0	1184
contig_1_pilon	contig_2_pilon	80.499	1564	279	21	6235804	6237354	957604	956054	0.0	1175
contig_1_pilon	contig_2_pilon	72.166	4940	1018	271	3050546	3055287	4180060	4184840	0.0	1175
contig_1_pilon	contig_2_pilon	72.174	4945	1009	277	3072217	3076997	4158389	4163130	0.0	1170
contig_1_pilon	contig_2_pilon	76.025	2440	469	92	5675421	5677799	6498626	6501010	0.0	1158
contig_1_pilon	contig_2_pilon	76.025	2440	469	95	5344276	5346660	6829755	6832133	0.0	1158
contig_1_pilon	contig_2_pilon	79.368	1677	315	31	4886281	4887940	2425394	2423732	0.0	1151
contig_1_pilon	contig_2_pilon	79.368	1677	315	30	1359881	1361543	6042286	6040627	0.0	1151
contig_1_pilon	contig_2_pilon	89.617	915	64	17	1741579	1742467	2800111	2801020	0.0	1134
contig_1_pilon	contig_2_pilon	89.617	915	64	17	1736259	1737168	2805431	2806319	0.0	1134
contig_1_pilon	contig_2_pilon	95.218	711	32	1	1699835	1700543	326722	326012	0.0	1123
contig_1_pilon	contig_2_pilon	79.126	1624	279	50	4114298	4115897	3870167	3868580	0.0	1066
contig_1_pilon	contig_2_pilon	79.126	1624	279	50	2760737	2762324	5246717	5245118	0.0	1066
contig_1_pilon	contig_2_pilon	79.159	1569	301	25	3183623	3185178	957610	956055	0.0	1062
contig_1_pilon	contig_2_pilon	80.728	1401	234	26	5620909	5622303	6771682	6770312	0.0	1059
contig_1_pilon	contig_2_pilon	80.728	1401	234	26	5615978	5617348	6776637	6775243	0.0	1059
contig_1_pilon	contig_2_pilon	82.966	1180	186	12	1156019	1157190	8956980	8958152	0.0	1051
contig_1_pilon	contig_2_pilon	81.073	1342	228	26	5144831	5146159	6298905	6300233	0.0	1048
contig_1_pilon	contig_2_pilon	81.087	1343	226	28	5144555	5145883	6299181	6300509	0.0	1048
contig_1_pilon	contig_2_pilon	88.889	846	90	4	379827	380670	4907514	4906671	0.0	1038
contig_1_pilon	contig_2_pilon	88.889	846	90	4	3775850	3776693	8770091	8770934	0.0	1038
contig_1_pilon	contig_2_pilon	77.711	1817	323	67	2037152	2038924	3097862	3099640	0.0	1037
contig_1_pilon	contig_2_pilon	77.686	1815	327	65	2034011	2035789	3101003	3102775	0.0	1037
contig_1_pilon	contig_2_pilon	77.715	1777	338	50	6425161	6426916	8106154	8107893	0.0	1035
contig_1_pilon	contig_2_pilon	79.308	1532	276	29	2866441	2867959	9053236	9051733	0.0	1035
contig_1_pilon	contig_2_pilon	75.351	2353	472	87	745753	748045	6391410	6393714	0.0	1033
contig_1_pilon	contig_2_pilon	78.675	1585	310	26	5721279	5722849	956053	957623	0.0	1029
contig_1_pilon	contig_2_pilon	75.308	2353	473	86	5237060	5239364	8405014	8402722	0.0	1027
contig_1_pilon	contig_2_pilon	78.740	1571	304	27	5411627	5413182	956055	957610	0.0	1024
contig_1_pilon	contig_2_pilon	77.146	1864	363	56	5144323	5146150	2572976	2574812	0.0	1024
contig_1_pilon	contig_2_pilon	77.183	1867	357	60	1509123	1510959	6298673	6300500	0.0	1024
contig_1_pilon	contig_2_pilon	85.670	963	131	4	935405	936362	2475014	2475974	0.0	1007
contig_1_pilon	contig_2_pilon	85.670	963	131	4	1411163	1412123	8215362	8214405	0.0	1007
contig_1_pilon	contig_2_pilon	76.000	1975	414	53	1510118	1512062	2573143	2575087	0.0	966
contig_1_pilon	contig_2_pilon	76.012	1976	412	55	1509290	1511234	2573971	2575915	0.0	966
contig_1_pilon	contig_2_pilon	77.143	1645	348	25	1509851	1511481	124474	122844	0.0	929
contig_1_pilon	contig_2_pilon	79.593	1328	229	36	2207977	2209281	1896152	1894844	0.0	913
contig_1_pilon	contig_2_pilon	84.842	917	125	8	4490522	4491434	2989048	2988142	0.0	911
contig_1_pilon	contig_2_pilon	84.858	918	123	10	1924290	1925196	5645781	5644869	0.0	911
contig_1_pilon	contig_2_pilon	78.433	1442	257	44	5966205	5967611	1138761	1140183	0.0	891
contig_1_pilon	contig_2_pilon	83.454	967	144	10	2504541	2505505	30398	29446	0.0	885
contig_1_pilon	contig_2_pilon	76.505	1694	350	39	1510402	1512071	124475	122806	0.0	880
contig_1_pilon	contig_2_pilon	73.958	2400	521	87	681311	683658	7827441	7829788	0.0	874
contig_1_pilon	contig_2_pilon	73.904	2418	527	88	6673083	6675447	8469456	8467090	0.0	874
contig_1_pilon	contig_2_pilon	94.756	553	18	6	4735068	4735618	2108147	2107604	0.0	850
contig_1_pilon	contig_2_pilon	81.079	1094	176	25	1998013	1999089	288313	289392	0.0	845
contig_1_pilon	contig_2_pilon	95.158	537	18	7	4735095	4735627	6987896	6988428	0.0	841
contig_1_pilon	contig_2_pilon	95.149	536	19	7	5833563	5834094	5889439	5889971	0.0	839
contig_1_pilon	contig_2_pilon	76.061	1696	354	45	1510393	1512062	2573142	2574811	0.0	835
contig_1_pilon	contig_2_pilon	76.075	1697	352	47	1509289	1510958	2574246	2575915	0.0	835
contig_1_pilon	contig_2_pilon	95.113	532	17	9	5833549	5834074	5244437	5243909	0.0	830
contig_1_pilon	contig_2_pilon	95.568	519	13	9	4735076	4735590	3835217	3834705	0.0	822
contig_1_pilon	contig_2_pilon	96.400	500	14	4	4735095	4735592	5244424	5243927	0.0	821
contig_1_pilon	contig_2_pilon	96.400	500	14	4	4113107	4113604	5889936	5889439	0.0	821
contig_1_pilon	contig_2_pilon	94.291	543	19	12	4113089	4113626	6988408	6987873	0.0	821
contig_1_pilon	contig_2_pilon	73.900	2341	482	111	3069592	3071851	4160348	4162640	0.0	819
contig_1_pilon	contig_2_pilon	73.891	2344	477	111	3052505	3054797	4177435	4179694	0.0	813
contig_1_pilon	contig_2_pilon	81.386	1010	174	12	329512	330514	614770	615772	0.0	811
contig_1_pilon	contig_2_pilon	81.386	1010	174	12	86229	87231	858054	859056	0.0	811
contig_1_pilon	contig_2_pilon	79.674	1166	205	23	896684	897828	2949823	2950977	0.0	811
contig_1_pilon	contig_2_pilon	80.175	1140	181	35	3630057	3631163	4089165	4088038	0.0	811
contig_1_pilon	contig_2_pilon	80.175	1140	181	35	2980192	2981319	4761984	4760878	0.0	811
contig_1_pilon	contig_2_pilon	79.639	1164	209	20	1885971	1887125	8254083	8252939	0.0	811
contig_1_pilon	contig_2_pilon	94.847	524	16	6	1043787	1044301	5889927	5889406	0.0	808
contig_1_pilon	contig_2_pilon	73.579	2411	511	99	455092	457448	9017431	9015093	0.0	808
contig_1_pilon	contig_2_pilon	95.000	520	14	10	2726862	2727374	5889934	5889420	0.0	806
contig_1_pilon	contig_2_pilon	92.593	567	30	11	5833549	5834108	2108139	2107578	0.0	804
contig_1_pilon	contig_2_pilon	79.534	1158	210	23	5332847	5333989	6122546	6123691	0.0	800
contig_1_pilon	contig_2_pilon	79.534	1158	210	23	4968200	4969345	6487197	6488339	0.0	800
contig_1_pilon	contig_2_pilon	77.664	1370	267	28	1885696	1887050	2947002	2948347	0.0	798
contig_1_pilon	contig_2_pilon	77.664	1370	267	28	1883150	1884495	2949548	2950902	0.0	798
contig_1_pilon	contig_2_pilon	93.407	546	21	14	6212641	6213177	2108158	2107619	0.0	795
contig_1_pilon	contig_2_pilon	94.563	515	19	8	6212657	6213164	5244439	5243927	0.0	787
contig_1_pilon	contig_2_pilon	94.563	515	19	8	4113107	4113619	7367522	7367015	0.0	787
contig_1_pilon	contig_2_pilon	92.171	562	35	9	6212620	6213177	3152195	3151639	0.0	785
contig_1_pilon	contig_2_pilon	89.365	630	59	7	2391841	2392466	3451964	3452589	0.0	785
contig_1_pilon	contig_2_pilon	89.365	630	59	7	2388113	2388738	3455692	3456317	0.0	785
contig_1_pilon	contig_2_pilon	92.362	563	26	12	6212617	6213165	5889378	5889937	0.0	785
contig_1_pilon	contig_2_pilon	91.901	568	37	9	2087788	2088350	7367535	7366972	0.0	785
contig_1_pilon	contig_2_pilon	92.362	563	26	12	4735034	4735593	7366975	7367523	0.0	785
contig_1_pilon	contig_2_pilon	83.353	853	135	6	78398	79246	9133348	9134197	0.0	782
contig_1_pilon	contig_2_pilon	94.015	518	26	4	4113104	4113619	2107627	2108141	0.0	780
contig_1_pilon	contig_2_pilon	84.108	818	112	16	901872	902680	6704375	6703567	0.0	774
contig_1_pilon	contig_2_pilon	84.088	817	114	16	5549218	5550026	8248087	8248895	0.0	774
contig_1_pilon	contig_2_pilon	93.702	524	20	12	1043787	1044306	7367513	7366999	0.0	773
contig_1_pilon	contig_2_pilon	85.656	739	98	7	4635204	4635938	1401455	1402189	0.0	771
contig_1_pilon	contig_2_pilon	80.019	1061	190	22	5145110	5146159	6298908	6299957	0.0	765
contig_1_pilon	contig_2_pilon	80.019	1061	190	22	5144558	5145607	6299460	6300509	0.0	765
contig_1_pilon	contig_2_pilon	92.992	528	29	8	2108558	2109081	2107617	2108140	0.0	763
contig_1_pilon	contig_2_pilon	76.494	1489	298	44	2037454	2038925	3094969	3096422	0.0	763
contig_1_pilon	contig_2_pilon	76.494	1489	298	44	2031118	2032571	3101305	3102776	0.0	763
contig_1_pilon	contig_2_pilon	90.541	592	35	17	4735033	4735619	3152199	3151624	0.0	763
contig_1_pilon	contig_2_pilon	94.589	499	18	8	4113109	4113604	3834705	3835197	0.0	763
contig_1_pilon	contig_2_pilon	73.019	2650	531	155	3064705	3067274	4160099	4162644	0.0	763
contig_1_pilon	contig_2_pilon	94.071	506	25	4	1043787	1044289	5243936	5244439	0.0	763
contig_1_pilon	contig_2_pilon	90.420	595	36	17	2087773	2088351	5889963	5889374	0.0	763
contig_1_pilon	contig_2_pilon	92.139	547	32	9	2108544	2109088	3151629	3152166	0.0	761
contig_1_pilon	contig_2_pilon	92.139	547	32	9	2087778	2088315	3172395	3172939	0.0	761
contig_1_pilon	contig_2_pilon	72.981	2650	532	152	3052256	3054801	4172548	4175117	0.0	758
contig_1_pilon	contig_2_pilon	92.222	540	29	13	2087782	2088313	2107613	2108147	0.0	752
contig_1_pilon	contig_2_pilon	75.348	1724	341	68	3063466	3065153	2280009	2281684	0.0	752
contig_1_pilon	contig_2_pilon	77.172	1393	255	46	896409	897768	2947002	2948364	0.0	752
contig_1_pilon	contig_2_pilon	93.555	512	22	7	1043787	1044290	3599767	3599259	0.0	752
contig_1_pilon	contig_2_pilon	75.348	1724	341	68	1216156	1217831	4171309	4172996	0.0	752
contig_1_pilon	contig_2_pilon	76.994	1417	263	46	1883150	1884536	8254358	8252975	0.0	752
contig_1_pilon	contig_2_pilon	94.177	498	20	8	5833563	5834056	3835197	3834705	0.0	750
contig_1_pilon	contig_2_pilon	93.676	506	23	7	1043787	1044287	6988383	6987882	0.0	749
contig_1_pilon	contig_2_pilon	94.000	500	19	9	2726862	2727354	5243929	5244424	0.0	747
contig_1_pilon	contig_2_pilon	91.852	540	32	10	4113109	4113641	3151654	3152188	0.0	743
contig_1_pilon	contig_2_pilon	92.022	539	28	11	4735095	4735623	3599275	3599808	0.0	743
contig_1_pilon	contig_2_pilon	93.939	495	24	6	6212672	6213162	3835197	3834705	0.0	743
contig_1_pilon	contig_2_pilon	91.852	540	32	10	2087803	2088337	5243929	5244461	0.0	743
contig_1_pilon	contig_2_pilon	73.122	2370	521	105	2035825	2038136	9089114	9086803	0.0	741
contig_1_pilon	contig_2_pilon	92.829	516	27	10	2726844	2727354	2107616	2108126	0.0	739
contig_1_pilon	contig_2_pilon	94.082	490	23	6	1043787	1044274	3834712	3835197	0.0	739
contig_1_pilon	contig_2_pilon	91.408	547	34	9	5833549	5834086	3599262	3599804	0.0	737
contig_1_pilon	contig_2_pilon	92.381	525	29	9	2108564	2109080	3599783	3599262	0.0	737
contig_1_pilon	contig_2_pilon	93.600	500	20	8	2726862	2727354	6988390	6987896	0.0	736
contig_1_pilon	contig_2_pilon	93.083	506	27	8	1043787	1044288	3172431	3172932	0.0	734
contig_1_pilon	contig_2_pilon	93.548	496	27	5	2108573	2109066	3834705	3835197	0.0	734
contig_1_pilon	contig_2_pilon	92.410	527	19	2	200221	200747	1474150	1473645	0.0	732
contig_1_pilon	contig_2_pilon	91.902	531	32	10	4113097	4113622	3172413	3172937	0.0	732
contig_1_pilon	contig_2_pilon	91.360	544	34	7	4113107	4113643	3599776	3599239	0.0	732
contig_1_pilon	contig_2_pilon	91.902	531	32	10	2108562	2109086	5243917	5244442	0.0	732
contig_1_pilon	contig_2_pilon	93.548	496	24	7	2726862	2727354	7367520	7367030	0.0	732
contig_1_pilon	contig_2_pilon	92.381	525	19	2	344102	344605	729289	728765	0.0	728
contig_1_pilon	contig_2_pilon	92.381	525	19	2	200223	200747	873146	872643	0.0	728
contig_1_pilon	contig_2_pilon	90.553	561	37	14	2087773	2088321	3599804	3599248	0.0	728
contig_1_pilon	contig_2_pilon	92.564	511	29	9	1043787	1044295	3151661	3152164	0.0	725
contig_1_pilon	contig_2_pilon	91.128	541	38	9	5833538	5834073	3172941	3172406	0.0	725
contig_1_pilon	contig_2_pilon	91.939	521	37	5	6212658	6213174	3172932	3172413	0.0	725
contig_1_pilon	contig_2_pilon	91.450	538	30	12	2726862	2727390	3599774	3599244	0.0	725
contig_1_pilon	contig_2_pilon	91.144	542	37	9	2108555	2109090	6988407	6987871	0.0	725
contig_1_pilon	contig_2_pilon	91.856	528	29	12	6212659	6213177	6987882	6988404	0.0	725
contig_1_pilon	contig_2_pilon	91.939	521	37	5	2108562	2109081	7367532	7367016	0.0	725
contig_1_pilon	contig_2_pilon	93.173	498	25	8	2726862	2727354	3172424	3172917	0.0	723
contig_1_pilon	contig_2_pilon	93.131	495	30	4	2087802	2088293	3834704	3835197	0.0	723
contig_1_pilon	contig_2_pilon	91.841	527	30	12	5833549	5834070	7367017	7367535	0.0	723
contig_1_pilon	contig_2_pilon	91.296	540	29	15	4735095	4735623	3172917	3172385	0.0	721
contig_1_pilon	contig_2_pilon	91.296	540	29	15	2108534	2109066	5889967	5889439	0.0	721
contig_1_pilon	contig_2_pilon	90.727	550	32	12	6212646	6213181	3599251	3599795	0.0	715
contig_1_pilon	contig_2_pilon	90.625	544	39	10	5833550	5834089	3152156	3151621	0.0	712
contig_1_pilon	contig_2_pilon	77.655	1271	216	55	3080704	3081934	4185337	4186579	0.0	712
contig_1_pilon	contig_2_pilon	77.655	1271	216	55	3077494	3078736	4188547	4189777	0.0	712
contig_1_pilon	contig_2_pilon	90.642	545	38	10	2087770	2088305	6988423	6987883	0.0	712
contig_1_pilon	contig_2_pilon	92.555	497	29	7	2726861	2727354	3151653	3152144	0.0	706
contig_1_pilon	contig_2_pilon	84.552	725	86	22	1740494	1741208	2799220	2799928	0.0	695
contig_1_pilon	contig_2_pilon	84.552	725	86	23	1735368	1736076	2804346	2805060	0.0	695
contig_1_pilon	contig_2_pilon	83.715	743	109	10	577949	578688	3491333	3490600	0.0	691
